Date,Adj Close,Close,High,Low,Open,Volume
2024-07-30,23338.0,23338.0,23583.849609375,23208.349609375,23298.900390625,1491600
2024-07-31,23412.19921875,23412.19921875,23463.69921875,23348.150390625,23364.94921875,1140400
2024-08-01,23435.849609375,23435.849609375,23550.650390625,23387.650390625,23462.80078125,907700
2024-08-02,23365.900390625,23365.900390625,23476.849609375,23238.25,23254.19921875,1053100
2024-08-05,22762.69921875,22762.69921875,23086.150390625,22598.0,22984.5,1665100
2024-08-06,22520.099609375,22520.099609375,23078.900390625,22497.80078125,22917.849609375,1368900
2024-08-07,22804.75,22804.75,22857.94921875,22622.05078125,22782.69921875,1285200
2024-08-08,22838.400390625,22838.400390625,22988.849609375,22679.599609375,22762.94921875,994200
2024-08-09,22983.30078125,22983.30078125,23088.55078125,22945.599609375,23044.25,808900
2024-08-12,23028.55078125,23028.55078125,23158.400390625,22830.80078125,22966.599609375,917800
2024-08-13,22596.80078125,22596.80078125,22989.150390625,22574.5,22919.5,1122400
2024-08-14,22591.69921875,22591.69921875,22663.400390625,22518.849609375,22636.400390625,774100
2024-08-16,22976.19921875,22976.19921875,22997.099609375,22617.94921875,22774.400390625,823600
2024-08-19,22922.69921875,22922.69921875,23065.900390625,22872.0,23062.400390625,642400
2024-08-20,23178.150390625,23178.150390625,23247.19921875,22926.80078125,22943.80078125,1058200
2024-08-21,23143.650390625,23143.650390625,23170.400390625,23014.05078125,23123.0,1109500
2024-08-22,23247.150390625,23247.150390625,23283.849609375,23163.44921875,23230.849609375,641600
2024-08-23,23232.150390625,23232.150390625,23305.5,23199.94921875,23275.150390625,565100
2024-08-26,23386.19921875,23386.19921875,23437.44921875,23286.5,23324.05078125,676800
2024-08-27,23578.80078125,23578.80078125,23603.150390625,23280.400390625,23402.900390625,1345100
2024-08-28,23521.5,23521.5,23571.19921875,23481.25,23557.599609375,865400
2024-08-29,23581.69921875,23581.69921875,23675.55078125,23484.849609375,23519.5,1274700
2024-08-30,23637.900390625,23637.900390625,23718.19921875,23593.849609375,23712.849609375,3217100
2024-09-02,23727.55078125,23727.55078125,23766.400390625,23663.150390625,23756.69921875,912200
2024-09-03,23922.19921875,23922.19921875,23950.94921875,23595.05078125,23764.900390625,1217800
2024-09-04,23834.05078125,23834.05078125,23847.69921875,23742.400390625,23772.099609375,815500
2024-09-05,23859.5,23859.5,23921.599609375,23829.5,23886.0,802700
2024-09-06,23529.75,23529.75,23855.19921875,23473.0,23750.80078125,1454500
2024-09-09,23722.150390625,23722.150390625,23735.25,23441.55078125,23524.05078125,1158100
2024-09-10,23649.400390625,23649.400390625,23807.400390625,23559.19921875,23806.94921875,1070000
2024-09-11,23582.5,23582.5,23725.349609375,23542.400390625,23625.69921875,925000
2024-09-12,23945.599609375,23945.599609375,23990.25,23578.44921875,23712.19921875,1107200
2024-09-13,23979.55078125,23979.55078125,24021.25,23855.80078125,24021.25,892300
2024-09-16,23989.849609375,23989.849609375,24081.099609375,23932.69921875,24034.349609375,748000
2024-09-17,23991.55078125,23991.55078125,24049.69921875,23939.75,24022.5,931300
2024-09-18,24326.900390625,24326.900390625,24412.599609375,23998.25,24006.25,1219000
2024-09-19,24403.650390625,24403.650390625,24584.44921875,24333.25,24399.55078125,1248900
2024-09-20,24789.19921875,24789.19921875,24905.349609375,24407.69921875,24488.099609375,2224000
2024-09-23,24953.099609375,24953.099609375,24994.25,24790.900390625,24857.94921875,843400
2024-09-24,24883.650390625,24883.650390625,25038.19921875,24849.349609375,24959.650390625,956300
2024-09-25,24987.75,24987.75,25007.80078125,24813.55078125,24814.94921875,866400
2024-09-26,25155.44921875,25155.44921875,25201.94921875,24945.900390625,24965.44921875,1112000
2024-09-27,24907.94921875,24907.94921875,25127.05078125,24873.19921875,25127.05078125,1286300
2024-09-30,24480.30078125,24480.30078125,24851.25,24459.5,24799.25,1022000
2024-10-01,24477.44921875,24477.44921875,24609.099609375,24410.5,24410.5,954900
2024-10-03,23881.55078125,23881.55078125,24326.25,23819.80078125,24215.25,1405900
2024-10-04,23621.80078125,23621.80078125,24035.75,23560.0,23795.30078125,1199500
2024-10-07,23221.099609375,23221.099609375,23744.849609375,23120.5,23641.400390625,1932600
2024-10-08,23452.849609375,23452.849609375,23511.05078125,23213.55078125,23311.69921875,1162600
2024-10-09,23546.0,23546.0,23824.349609375,23467.55078125,23518.150390625,1655300
2024-10-10,23764.650390625,23764.650390625,23821.150390625,23572.05078125,23631.25,704700
2024-10-11,23612.55078125,23612.55078125,23762.599609375,23527.0,23740.94921875,636500
2024-10-14,23857.55078125,23857.55078125,23888.55078125,23630.75,23654.150390625,650500
2024-10-15,23863.44921875,23863.44921875,23954.5,23808.650390625,23948.05078125,748600
2024-10-16,23882.349609375,23882.349609375,23983.75,23805.30078125,23805.349609375,638800
2024-10-17,23583.75,23583.75,23924.5,23531.349609375,23904.349609375,775500
2024-10-18,23938.099609375,23938.099609375,23987.5,23428.900390625,23550.80078125,859700
2024-10-21,23954.69921875,23954.69921875,24213.80078125,23899.099609375,24096.80078125,886800
2024-10-22,23700.349609375,23700.349609375,24124.75,23662.849609375,24000.400390625,1124900
2024-10-23,23752.0,23752.0,23903.55078125,23597.05078125,23597.25,927500
2024-10-24,23854.150390625,23854.150390625,23965.75,23731.05078125,23771.44921875,737000
2024-10-25,23732.69921875,23732.69921875,23990.30078125,23551.05078125,23910.30078125,907800
2024-10-28,23861.849609375,23861.849609375,24033.55078125,23826.25,23887.69921875,1084700
2024-10-29,24357.80078125,24357.80078125,24379.94921875,23799.80078125,23877.94921875,1380600
2024-10-30,24037.400390625,24037.400390625,24308.900390625,23994.55078125,24208.5,997400
2024-10-31,23886.55078125,23886.55078125,24058.05078125,23804.80078125,23966.849609375,890900
2024-11-01,23947.599609375,23947.599609375,24019.44921875,23878.150390625,23920.94921875,72600
2024-11-04,23660.25,23660.25,23997.94921875,23606.900390625,23997.900390625,840700
2024-11-05,24128.900390625,24128.900390625,24174.0,23419.80078125,23579.099609375,1242800
2024-11-06,24181.19921875,24181.19921875,24257.05078125,24097.94921875,24218.349609375,805500
2024-11-07,23966.599609375,23966.599609375,24194.599609375,23871.849609375,24134.0,667100
2024-11-08,23834.55078125,23834.55078125,24037.05078125,23801.55078125,23948.5,775800
2024-11-11,23959.94921875,23959.94921875,24145.25,23727.849609375,23828.69921875,947800
2024-11-12,23563.650390625,23563.650390625,24091.80078125,23486.25,24050.69921875,852600
2024-11-13,23138.400390625,23138.400390625,23632.349609375,23053.55078125,23516.19921875,915300
2024-11-14,23200.30078125,23200.30078125,23365.099609375,23089.55078125,23100.150390625,685400
2024-11-18,23257.69921875,23257.69921875,23347.900390625,23194.599609375,23270.25,709300
2024-11-19,23403.05078125,23403.05078125,23466.150390625,23289.849609375,23361.599609375,1244200
2024-11-21,23273.44921875,23273.44921875,23426.19921875,23094.849609375,23416.19921875,1380100
2024-11-22,23623.75,23623.75,23673.5,23319.30078125,23324.69921875,1117100
2024-11-25,24058.69921875,24058.69921875,24135.80078125,23931.94921875,24037.650390625,3363400
2024-11-26,24046.80078125,24046.80078125,24229.94921875,23954.0,24229.75,679400
2024-11-27,24171.55078125,24171.55078125,24201.650390625,24012.5,24040.94921875,766700
2024-11-28,23919.599609375,23919.599609375,24378.05078125,23854.69921875,24211.900390625,1207100
2024-11-29,24010.150390625,24010.150390625,24035.44921875,23853.5,23968.150390625,849000
2024-12-02,24072.650390625,24072.650390625,24101.150390625,23854.80078125,24033.400390625,630100
2024-12-03,24296.55078125,24296.55078125,24347.80078125,24138.75,24199.5,986200
2024-12-04,24562.599609375,24562.599609375,24615.599609375,24314.099609375,24339.19921875,1062000
2024-12-05,24731.25,24731.25,24874.849609375,24336.0,24596.94921875,994800
2024-12-06,24703.69921875,24703.69921875,24830.849609375,24562.900390625,24731.849609375,801100
2024-12-09,24722.599609375,24722.599609375,24856.75,24626.400390625,24648.19921875,698400
2024-12-10,24802.94921875,24802.94921875,24838.44921875,24681.400390625,24754.44921875,643600
2024-12-11,24803.05078125,24803.05078125,24865.69921875,24696.650390625,24756.099609375,582600
2024-12-12,24726.94921875,24726.94921875,24858.19921875,24695.80078125,24717.55078125,576400
2024-12-13,24880.400390625,24880.400390625,24911.150390625,24276.69921875,24688.349609375,705000
2024-12-16,24857.0,24857.0,24931.69921875,24755.349609375,24846.900390625,462500
2024-12-17,24498.900390625,24498.900390625,24821.099609375,24449.55078125,24776.349609375,690300
2024-12-18,24198.349609375,24198.349609375,24512.900390625,24140.44921875,24441.900390625,656100
2024-12-19,23906.599609375,23906.599609375,23977.44921875,23794.099609375,23874.599609375,759900
2024-12-20,23591.69921875,23591.69921875,23958.150390625,23525.75,23834.44921875,1558400
2024-12-23,23785.55078125,23785.55078125,23889.150390625,23703.19921875,23713.80078125,467600
2024-12-24,23737.599609375,23737.599609375,23833.75,23680.19921875,23794.44921875,478300
2024-12-26,23743.80078125,23743.80078125,23949.5,23623.900390625,23809.099609375,487400
2024-12-27,23788.0,23788.0,23929.30078125,23757.849609375,23799.0,398800
2024-12-30,23565.30078125,23565.30078125,24047.349609375,23497.19921875,23757.099609375,1358700
2024-12-31,23512.80078125,23512.80078125,23564.69921875,23440.44921875,23462.94921875,574000
2025-01-02,24006.69921875,24006.69921875,24046.650390625,23632.30078125,23632.30078125,831200
2025-01-03,23735.69921875,23735.69921875,24035.150390625,23701.650390625,24000.75,952000
2025-01-06,23317.849609375,23317.849609375,23801.80078125,23243.44921875,23738.05078125,769700
2025-01-07,23430.30078125,23430.30078125,23519.099609375,23288.80078125,23375.599609375,580200
2025-01-08,23236.05078125,23236.05078125,23444.94921875,23050.30078125,23420.849609375,729100
2025-01-09,23026.150390625,23026.150390625,23221.099609375,22924.30078125,23179.94921875,830900
2025-01-10,22730.19921875,22730.19921875,23030.5,22684.650390625,23010.349609375,795700
2025-01-13,22400.44921875,22400.44921875,22659.5,22357.94921875,22503.94921875,824600
2025-01-14,22722.150390625,22722.150390625,22809.150390625,22505.55078125,22521.099609375,986700
2025-01-15,22680.099609375,22680.099609375,22821.900390625,22567.349609375,22773.94921875,774800
2025-01-16,22943.75,22943.75,22994.849609375,22832.400390625,22842.75,1116900
2025-01-17,22608.19921875,22608.19921875,22839.30078125,22518.30078125,22803.94921875,940900
2025-01-20,22926.69921875,22926.69921875,23025.5,22638.900390625,22697.69921875,1101100
2025-01-21,22548.900390625,22548.900390625,23009.400390625,22492.099609375,23003.19921875,998100
2025-01-22,22650.400390625,22650.400390625,22679.19921875,22367.30078125,22607.099609375,1065000
2025-01-23,22625.849609375,22625.849609375,22719.55078125,22563.599609375,22684.55078125,938500
2025-01-24,22513.5,22513.5,22736.25,22458.44921875,22616.900390625,820300
2025-01-27,22383.099609375,22383.099609375,22494.19921875,22320.849609375,22357.400390625,872200
2025-01-28,22805.900390625,22805.900390625,22984.0,22589.69921875,22650.849609375,1374500
2025-01-29,23044.94921875,23044.94921875,23060.5,22803.400390625,22865.69921875,779600
2025-01-30,23133.69921875,23133.69921875,23197.25,23012.900390625,23088.599609375,1009200
2025-01-31,23220.55078125,23220.55078125,23267.75,23031.94921875,23122.19921875,741100
2025-02-03,23132.44921875,23132.44921875,23164.599609375,22911.75,22964.55078125,971000
2025-02-04,23620.69921875,23620.69921875,23648.80078125,23239.599609375,23288.30078125,1155000
2025-02-05,23664.400390625,23664.400390625,23743.80078125,23621.30078125,23714.400390625,836800
2025-02-06,23660.400390625,23660.400390625,23734.30078125,23571.55078125,23705.5,1042500
2025-02-07,23539.75,23539.75,23780.44921875,23410.80078125,23724.94921875,1204200
2025-02-10,23400.349609375,23400.349609375,23532.400390625,23281.80078125,23479.80078125,662700
2025-02-11,23089.599609375,23089.599609375,23358.80078125,22966.0,23329.55078125,844300
2025-02-12,23192.80078125,23192.80078125,23310.099609375,22819.900390625,23068.25,983200
2025-02-13,23272.400390625,23272.400390625,23485.80078125,23188.44921875,23195.30078125,1022500
2025-02-14,23186.900390625,23186.900390625,23368.19921875,22998.599609375,23321.80078125,784000
2025-02-17,23271.0,23271.0,23293.80078125,22958.55078125,23053.599609375,698200
2025-02-18,23280.30078125,23280.30078125,23311.150390625,23092.5,23258.5,660800
2025-02-19,23456.19921875,23456.19921875,23501.400390625,23158.400390625,23197.150390625,676600
2025-02-20,23281.400390625,23281.400390625,23396.05078125,23227.599609375,23321.30078125,772400
2025-02-21,23174.349609375,23174.349609375,23288.0,23030.900390625,23189.650390625,650600
2025-02-24,22995.19921875,22995.19921875,23049.05078125,22842.599609375,22996.69921875,612100
2025-02-25,23036.05078125,23036.05078125,23121.25,23002.599609375,23008.099609375,714400
2025-02-27,23173.650390625,23173.650390625,23261.650390625,23081.75,23081.80078125,1100900
2025-02-28,23028.94921875,23028.94921875,23128.75,22925.849609375,23034.30078125,1705300
2025-03-03,22953.0,22953.0,23159.94921875,22855.599609375,23117.80078125,894500
2025-03-04,23028.44921875,23028.44921875,23076.44921875,22861.05078125,22865.0,868400
2025-03-05,23050.599609375,23050.599609375,23126.69921875,22952.25,22985.80078125,872200
2025-03-06,23163.0,23163.0,23198.650390625,22942.400390625,23175.5,950100
2025-03-07,23136.19921875,23136.19921875,23235.94921875,23066.55078125,23089.349609375,642100
2025-03-10,23056.849609375,23056.849609375,23288.0,23015.400390625,23110.0,655800
2025-03-11,23203.349609375,23203.349609375,23258.55078125,22934.55078125,22992.349609375,680400
2025-03-12,23327.900390625,23327.900390625,23365.900390625,23200.599609375,23254.44921875,712200
2025-03-13,23290.0,23290.0,23458.19921875,23262.900390625,23399.150390625,621700
2025-03-17,23529.25,23529.25,23567.69921875,23305.44921875,23313.650390625,703900
2025-03-18,23969.69921875,23969.69921875,24008.19921875,23678.25,23744.650390625,823600
2025-03-19,24140.349609375,24140.349609375,24199.349609375,23968.44921875,23994.0,766500
2025-03-20,24309.0,24309.0,24352.44921875,24131.0,24263.44921875,702100
2025-03-21,24567.94921875,24567.94921875,24604.400390625,24294.55078125,24316.69921875,1573600
2025-03-24,25057.55078125,25057.55078125,25101.30078125,24673.150390625,24759.69921875,908800
2025-03-25,25086.0,25086.0,25297.349609375,25006.44921875,25158.650390625,1167600
2025-03-26,24829.599609375,24829.599609375,25151.349609375,24769.44921875,25114.44921875,759500
2025-03-27,25011.150390625,25011.150390625,25101.05078125,24764.30078125,24775.05078125,1137900
2025-03-28,25074.900390625,25074.900390625,25199.05078125,24937.349609375,25034.05078125,748400
2025-04-01,24529.400390625,24529.400390625,24998.05078125,24516.400390625,24855.69921875,805300
2025-04-02,24750.05078125,24750.05078125,24772.099609375,24577.30078125,24582.44921875,716400
2025-04-03,24724.94921875,24724.94921875,24795.849609375,24548.599609375,24550.94921875,655800
2025-04-04,24774.30078125,24774.30078125,24942.55078125,24718.75,24792.150390625,997900
2025-04-07,23908.44921875,23908.44921875,24216.400390625,23546.5,23767.25,1614000
2025-04-08,24301.5,24301.5,24403.44921875,24044.0,24143.75,1356900
2025-04-09,24132.650390625,24132.650390625,24301.349609375,23991.349609375,24297.349609375,1081300
2025-04-11,24555.55078125,24555.55078125,24698.599609375,24319.19921875,24319.19921875,1190800
2025-04-15,25280.650390625,25280.650390625,25333.05078125,25035.599609375,25215.849609375,1319600
2025-04-16,25492.099609375,25492.099609375,25514.400390625,25287.599609375,25401.69921875,1221300
2025-04-17,26071.599609375,26071.599609375,26116.400390625,25470.849609375,25509.650390625,1482900
2025-04-21,26435.099609375,26435.099609375,26527.69921875,26224.650390625,26341.80078125,1477100
2025-04-22,26624.80078125,26624.80078125,26726.349609375,26459.25,26519.150390625,1443400
2025-04-23,26446.19921875,26446.19921875,26819.099609375,26346.25,26819.099609375,1290500
2025-04-24,26305.650390625,26305.650390625,26473.94921875,26266.0,26378.900390625,1070200
2025-04-25,26036.099609375,26036.099609375,26430.25,25789.849609375,26354.69921875,1446900
2025-04-28,26291.650390625,26291.650390625,26346.900390625,25961.650390625,25990.0,1202200
2025-04-29,26193.849609375,26193.849609375,26447.19921875,26133.849609375,26313.5,903600
2025-04-30,26113.55078125,26113.55078125,26247.75,25943.69921875,26162.05078125,1453700
2025-05-02,26151.75,26151.75,26354.849609375,26067.55078125,26121.650390625,1043800
2025-05-05,26164.900390625,26164.900390625,26287.30078125,26089.19921875,26172.69921875,932300
2025-05-06,25969.0,25969.0,26198.0,25925.099609375,26148.30078125,884100
2025-05-07,26165.650390625,26165.650390625,26196.900390625,25795.849609375,25855.75,956000
2025-05-08,25980.650390625,25980.650390625,26277.0,25849.150390625,26239.849609375,1206900
2025-05-09,25502.099609375,25502.099609375,25811.25,25453.80078125,25608.55078125,1120600
2025-05-12,26497.599609375,26497.599609375,26530.30078125,25956.75,25988.0,1008400
2025-05-13,26206.0,26206.0,26543.30078125,26177.150390625,26409.099609375,1036100
2025-05-14,26145.55078125,26145.55078125,26326.55078125,26013.69921875,26218.94921875,1160900
2025-05-15,26482.80078125,26482.80078125,26550.94921875,25966.150390625,26169.400390625,1322700
2025-05-16,26474.599609375,26474.599609375,26518.349609375,26425.94921875,26486.75,976200
2025-05-19,26507.80078125,26507.80078125,26610.400390625,26452.19921875,26455.099609375,728200
2025-05-20,26193.849609375,26193.849609375,26558.94921875,26172.349609375,26504.05078125,988400
2025-05-21,26339.650390625,26339.650390625,26472.19921875,26176.75,26283.25,847500
2025-05-22,26225.94921875,26225.94921875,26297.5,26070.94921875,26270.30078125,846800
2025-05-23,26485.400390625,26485.400390625,26510.900390625,26188.75,26241.94921875,622300
2025-05-26,26591.900390625,26591.900390625,26724.75,26476.150390625,26550.400390625,542100
2025-05-27,26420.80078125,26420.80078125,26669.150390625,26292.44921875,26519.900390625,1011100
2025-05-28,26451.849609375,26451.849609375,26523.900390625,26386.69921875,26432.69921875,905700
2025-05-29,26478.44921875,26478.44921875,26601.30078125,26288.44921875,26509.05078125,1005700
2025-05-30,26499.25,26499.25,26552.30078125,26399.599609375,26501.099609375,1353100
2025-06-02,26448.400390625,26448.400390625,26491.0,26226.5,26386.099609375,897100
2025-06-03,26254.94921875,26254.94921875,26566.400390625,26207.650390625,26507.05078125,936000
2025-06-04,26264.55078125,26264.55078125,26322.75,26191.150390625,26254.05078125,749300
2025-06-05,26387.150390625,26387.150390625,26508.099609375,26229.80078125,26329.349609375,886900
2025-06-06,26848.900390625,26848.900390625,26922.19921875,26285.55078125,26360.0,1607200
2025-06-09,26992.849609375,26992.849609375,27086.69921875,26938.400390625,27079.849609375,1265700
2025-06-10,26867.05078125,26867.05078125,27083.5,26811.5,27082.80078125,884200
2025-06-11,26789.94921875,26789.94921875,26930.400390625,26761.94921875,26872.19921875,730700
2025-06-12,26579.900390625,26579.900390625,26889.349609375,26524.44921875,26796.30078125,877100
2025-06-13,26335.599609375,26335.599609375,26406.150390625,26132.099609375,26132.099609375,885300
2025-06-16,26554.75,26554.75,26576.900390625,26306.849609375,26385.599609375,822700
2025-06-17,26451.650390625,26451.650390625,26610.349609375,26395.349609375,26577.25,670300
2025-06-18,26399.94921875,26399.94921875,26507.75,26319.849609375,26349.80078125,669700
2025-06-19,26299.650390625,26299.650390625,26459.849609375,26244.849609375,26379.099609375,890300
2025-06-20,26648.69921875,26648.69921875,26680.25,26292.94921875,26294.099609375,1716500
2025-06-23,26556.5,26556.5,26622.80078125,26389.55078125,26448.75,675200
2025-06-24,26750.400390625,26750.400390625,26975.25,26678.25,26783.30078125,1109100
2025-06-25,26851.19921875,26851.19921875,26868.94921875,26741.80078125,26809.0,763500
2025-06-26,27248.400390625,27248.400390625,27278.900390625,26848.05078125,26882.349609375,1759900
2025-06-27,27344.05078125,27344.05078125,27369.80078125,27083.55078125,27245.55078125,2265000
2025-06-30,27174.44921875,27174.44921875,27369.25,27117.25,27364.349609375,1193700
2025-07-01,27124.19921875,27124.19921875,27212.75,27069.05078125,27190.900390625,949400
2025-07-02,26861.69921875,26861.69921875,27209.400390625,26779.19921875,27157.19921875,902500
2025-07-03,26734.900390625,26734.900390625,26954.099609375,26719.349609375,26902.94921875,896700
2025-07-04,26866.30078125,26866.30078125,26892.55078125,26681.25,26773.75,637200
2025-07-07,26833.44921875,26833.44921875,26894.69921875,26772.05078125,26837.849609375,596400
2025-07-08,27016.849609375,27016.849609375,27041.900390625,26795.5,26802.599609375,798100
2025-07-09,27058.44921875,27058.44921875,27087.44921875,26931.900390625,26998.05078125,865500
2025-07-10,26984.349609375,26984.349609375,27147.55078125,26951.05078125,27130.099609375,1116500
2025-07-11,26853.099609375,26853.099609375,27004.5,26808.44921875,26917.5,865700
2025-07-14,26802.25,26802.25,26886.900390625,26703.099609375,26886.900390625,776500
2025-07-15,26928.94921875,26928.94921875,26967.150390625,26780.69921875,26782.650390625,746500
2025-07-16,26916.400390625,26916.400390625,27022.900390625,26866.349609375,26993.5,1000800
2025-07-17,26809.44921875,26809.44921875,26968.5,26790.05078125,26959.349609375,974900
2025-07-18,26556.150390625,26556.150390625,26785.349609375,26513.80078125,26694.0,1453800
2025-07-21,26986.94921875,26986.94921875,27002.75,26637.400390625,26710.05078125,982100
2025-07-22,26990.44921875,26990.44921875,27126.849609375,26963.25,27109.900390625,859400
2025-07-23,27215.849609375,27215.849609375,27227.849609375,26987.099609375,27063.099609375,966300
2025-07-24,27046.30078125,27046.30078125,27271.849609375,27003.599609375,27271.849609375,827600
2025-07-25,26808.0,26808.0,26993.900390625,26735.44921875,26993.900390625,1224700
2025-07-28,26615.19921875,26615.19921875,26856.80078125,26562.099609375,26684.349609375,1086900
2025-07-29,26700.69921875,26700.69921875,26740.30078125,26495.30078125,26515.150390625,1118100
2025-07-30,26703.5,26703.5,26757.94921875,26613.55078125,26749.900390625,778300
2025-07-31,26649.94921875,26649.94921875,26844.650390625,26462.69921875,26495.150390625,1370200
2025-08-01,26492.5,26492.5,26732.349609375,26461.05078125,26619.400390625,871700
2025-08-04,26476.599609375,26476.599609375,26590.099609375,26412.19921875,26507.19921875,776900
2025-08-05,26373.5,26373.5,26474.69921875,26288.849609375,26434.69921875,849900
2025-08-06,26371.150390625,26371.150390625,26433.25,26288.25,26338.099609375,802400
2025-08-07,26403.900390625,26403.900390625,26451.05078125,26180.30078125,26265.5,907300
2025-08-08,26167.349609375,26167.349609375,26425.69921875,26129.80078125,26379.849609375,723500
2025-08-11,26405.80078125,26405.80078125,26426.400390625,26138.0,26165.55078125,769000
2025-08-12,26135.30078125,26135.30078125,26415.05078125,26112.69921875,26367.5,651500
2025-08-13,26238.400390625,26238.400390625,26287.05078125,26142.69921875,26282.30078125,680100
2025-08-14,26333.44921875,26333.44921875,26390.94921875,26189.25,26204.650390625,751400
2025-08-18,26609.099609375,26609.099609375,26840.30078125,26592.80078125,26670.19921875,956700
2025-08-19,26592.30078125,26592.30078125,26663.5,26504.599609375,26564.69921875,659900
2025-08-20,26487.80078125,26487.80078125,26567.30078125,26419.0,26535.0,592600
2025-08-21,26573.349609375,26573.349609375,26641.80078125,26530.69921875,26624.05078125,686000
2025-08-22,26317.05078125,26317.05078125,26565.0,26297.150390625,26537.75,626700
2025-08-25,26306.900390625,26306.900390625,26378.94921875,26260.94921875,26321.349609375,639200
2025-08-26,25952.599609375,25952.599609375,26297.849609375,25922.5,26244.349609375,1091100
2025-08-28,25640.30078125,25640.30078125,25910.400390625,25619.19921875,25832.69921875,1303700
2025-08-29,25567.69921875,25567.69921875,25750.5,25539.75,25575.400390625,976900
2025-09-01,25743.5,25743.5,25756.94921875,25561.599609375,25561.650390625,708700
2025-09-02,25572.94921875,25572.94921875,25830.599609375,25529.69921875,25774.94921875,761200
2025-09-03,25732.55078125,25732.55078125,25763.099609375,25481.94921875,25562.30078125,815600
2025-09-04,25853.400390625,25853.400390625,26024.849609375,25797.349609375,25973.30078125,1083000
2025-09-05,25889.30078125,25889.30078125,25986.55078125,25727.80078125,25986.55078125,621000
2025-09-08,25942.69921875,25942.69921875,26092.55078125,25858.94921875,25950.80078125,572300
2025-09-09,25961.94921875,25961.94921875,26033.349609375,25905.400390625,26025.05078125,656000
2025-09-10,26123.75,26123.75,26190.75,26056.80078125,26124.650390625,868200
2025-09-11,26178.69921875,26178.69921875,26223.05078125,26047.25,26051.400390625,736300
2025-09-12,26363.25,26363.25,26375.349609375,26140.150390625,26228.69921875,816500
2025-09-15,26393.05078125,26393.05078125,26468.44921875,26342.599609375,26384.25,776300
2025-09-16,26495.30078125,26495.30078125,26515.19921875,26328.849609375,26329.25,879900
2025-09-17,26563.55078125,26563.55078125,26611.05078125,26495.55078125,26500.849609375,915400
2025-09-18,26698.650390625,26698.650390625,26723.94921875,26588.5,26685.900390625,947200
2025-09-19,26527.599609375,26527.599609375,26664.25,26463.75,26646.150390625,1284000
2025-09-22,26528.400390625,26528.400390625,26658.94921875,26479.099609375,26513.150390625,676700
2025-09-23,26559.5,26559.5,26641.44921875,26464.0,26504.599609375,1145300
2025-09-24,26388.44921875,26388.44921875,26532.849609375,26308.349609375,26471.19921875,876400
2025-09-25,26247.400390625,26247.400390625,26431.650390625,26222.80078125,26352.30078125,1261100
2025-09-26,25985.25,25985.25,26197.150390625,25945.44921875,26152.400390625,919800
2025-09-29,26007.0,26007.0,26111.80078125,25886.599609375,26016.900390625,1379100
2025-09-30,26022.099609375,26022.099609375,26133.150390625,25970.94921875,26100.900390625,1229000
2025-10-01,26382.19921875,26382.19921875,26414.400390625,25989.400390625,26016.19921875,1377600
2025-10-03,26426.75,26426.75,26439.400390625,26259.150390625,26265.69921875,1095200
2025-10-06,26712.05078125,26712.05078125,26724.5,26489.75,26532.30078125,1098800
2025-10-07,26777.30078125,26777.30078125,26919.80078125,26670.650390625,26724.30078125,1085300
2025-10-08,26656.400390625,26656.400390625,26822.44921875,26593.150390625,26688.349609375,722800
2025-10-09,26724.30078125,26724.30078125,26751.349609375,26534.400390625,26621.400390625,805000
2025-10-10,26842.25,26842.25,26925.80078125,26709.849609375,26717.55078125,793900
2025-10-13,26885.25,26885.25,26918.69921875,26690.099609375,26703.94921875,841400
2025-10-14,26828.30078125,26828.30078125,26972.849609375,26704.94921875,26886.599609375,988500
2025-10-15,27071.80078125,27071.80078125,27118.5,26840.849609375,26853.900390625,1183500
2025-10-16,27381.19921875,27381.19921875,27429.75,27158.30078125,27214.150390625,1298300
2025-10-17,27538.599609375,27538.599609375,27597.69921875,27276.400390625,27343.849609375,1140500
2025-10-20,27505.5,27505.5,27723.94921875,27463.05078125,27584.25,1220100
2025-10-21,27536.849609375,27536.849609375,27571.25,27479.599609375,27533.150390625,195100
2025-10-23,27556.650390625,27556.650390625,27774.69921875,27504.30078125,27689.19921875,1628400
2025-10-24,27395.30078125,27395.30078125,27623.30078125,27295.099609375,27603.25,856900
2025-10-27,27519.0,27519.0,27585.55078125,27388.94921875,27447.400390625,980400
2025-10-28,27453.94921875,27453.94921875,27549.900390625,27299.400390625,27441.650390625,1623200
2025-10-29,27587.650390625,27587.650390625,27627.849609375,27414.849609375,27497.19921875,1160300
2025-10-30,27376.0,27376.0,27555.349609375,27358.0,27483.349609375,974400
2025-10-31,27138.849609375,27138.849609375,27461.599609375,27120.94921875,27329.400390625,1179400
2025-11-03,27306.150390625,27306.150390625,27370.44921875,27086.69921875,27093.44921875,88300
2025-11-04,27195.80078125,27195.80078125,27320.19921875,27159.150390625,27230.400390625,1072600
2025-11-06,27033.099609375,27033.099609375,27197.5,27011.55078125,27103.150390625,1295500
2025-11-07,27238.75,27238.75,27309.900390625,26874.400390625,26956.900390625,1194500
2025-11-10,27305.05078125,27305.05078125,27390.5,27222.099609375,27247.400390625,864200
2025-11-11,27279.30078125,27279.30078125,27311.349609375,27003.150390625,27246.650390625,1076000
2025-11-12,27337.349609375,27337.349609375,27476.69921875,27297.150390625,27472.55078125,1098200
2025-11-13,27396.150390625,27396.150390625,27507.349609375,27264.349609375,27284.94921875,1034000
